"ACTION","AMOUNT","GLOBALSTEP","IDDEST","IDORIG","ISFLAGGEDFRAUD","ISFRAUD","NAMEDEST","NAMEORIG","TYPEDEST","TYPEORIG"
"TRANSFER","96060.39738298731","68226","4462919266896780","4239507255459439","false","false","Christopher Chase","Audrey Coleman","CLIENT","CLIENT"
"TRANSFER","1216850.3844332327","68258","4987847639237901","4375038819249177","false","false","Molly Best","Sydney Head","CLIENT","CLIENT"
"TRANSFER","1088481.699578283","68277","4436107239863326","4841461266814283","false","false","Easton Finley","Skylar Shannon","CLIENT","CLIENT"
"TRANSFER","1068061.3579146136","68281","4432073031038539","4103420183756632","false","false","Kayden Pruitt","Joshua Frank","CLIENT","CLIENT"
"TRANSFER","995732.852004311","68282","4384353758646484","4778281383587456","false","false","Michael Franco","Bailey Peterson","CLIENT","CLIENT"
"TRANSFER","776597.8386194631","68296","4788127108556946","4413203714872291","false","false","Nathan Horton","Thomas Farrell","CLIENT","CLIENT"
"TRANSFER","1337458.449915444","68303","4025593289627611","4918290156477093","false","false","Cooper Berry","Mia Tillman","CLIENT","CLIENT"
"TRANSFER","768460.8821411306","68308","4389696512811454","4558260527478364","false","false","Connor Houston","Kaylee Berg","CLIENT","CLIENT"
"TRANSFER","1011105.8870484796","68331","4915949233535297","4085156564473155","false","false","Eva Galloway","Emily Dillard","CLIENT","CLIENT"
"TRANSFER","776298.0599702103","68344","4643292068276441","4307599548532442","false","false","Joshua Padilla","Sophie Roman","CLIENT","CLIENT"
"TRANSFER","420826.03434584336","68348","4625043012072838","4868482512655039","false","false","Robert Erickson","Isaiah Hester","CLIENT","CLIENT"
"TRANSFER","1534067.7601886299","68353","4915977575358382","4321366473679966","false","false","Brody Bauer","Oliver Jones","CLIENT","CLIENT"
"TRANSFER","8446.33527639095","68366","4365887814447273","4907481972834962","false","false","Jacob Weiss","Andrew Burt","CLIENT","CLIENT"
"TRANSFER","99391.0812659568","68384","4509231711665827","4059516143101381","false","false","James Caldwell","Adrian Miles","CLIENT","CLIENT"
"TRANSFER","678486.1696613673","68385","4303640389844274","4059516143101381","false","false","Carter Heath","Adrian Miles","CLIENT","CLIENT"
"TRANSFER","431870.66522540705","68466","4604137823927936","4836108564841289","false","false","Hudson Buchanan","Peyton Lambert","CLIENT","CLIENT"
"TRANSFER","1614315.9959263687","68468","4301328505955404","4521312934162794","false","false","Parker Terry","Mackenzie Whitehead","CLIENT","CLIENT"
"TRANSFER","485327.6412784818","68470","4556641339267313","4747978782518564","false","false","Justin Snyder","Carter Goodman","CLIENT","CLIENT"
"TRANSFER","982302.3739609241","68477","4389696512811454","4830128574126923","false","false","Connor Houston","Ava Richard","CLIENT","CLIENT"
"TRANSFER","1038939.4523040907","68492","4422742266278273","4744566002298449","false","false","Dominic Shannon","Avery Ramos","CLIENT","CLIENT"
"TRANSFER","761784.9308393185","68493","4422742266278273","4744566002298449","false","false","Dominic Shannon","Avery Ramos","CLIENT","CLIENT"
"TRANSFER","1538380.679689738","68497","4132016434702139","4448394664067096","false","false","Samantha Acosta","Kylie Chavez","CLIENT","CLIENT"
"TRANSFER","1704824.3848049585","68502","4004897959566321","4323658156156496","false","false","Elijah Daniel","Skylar Mathews","CLIENT","CLIENT"
"TRANSFER","805047.7258793173","68578","4418728263031258","4008051154751462","false","false","William Odom","Josiah Strong","CLIENT","CLIENT"
"TRANSFER","526494.914150924","68586","4241749339258264","4920604863543607","false","false","Alex Vincent","Wyatt Short","CLIENT","CLIENT"
"TRANSFER","484753.655221902","68591","4607563597909031","4813182188535590","false","false","Chase Dillard","Levi Avery","CLIENT","CLIENT"
"TRANSFER","405555.2330645738","68608","4598963889759345","4820495294146107","false","false","Samantha Albert","Ryan Massey","CLIENT","CLIENT"
"TRANSFER","387225.7073393139","68620","4062450664678251","4541632516993308","false","false","Ava Salazar","Ellie Stanton","CLIENT","CLIENT"
"TRANSFER","374373.27292087016","68663","4002927074710793","4615520989644311","false","false","Ayden Galloway","Dylan Baker","CLIENT","CLIENT"
"TRANSFER","917577.3389447854","68666","4918361969292514","4971999324874114","false","false","Ashley Nolan","Faith Slater","CLIENT","CLIENT"
"TRANSFER","1852690.00549251","68671","4925624075160037","4794030082168583","false","false","Jason Sandoval","Alexa Barnett","CLIENT","CLIENT"
"TRANSFER","870160.2792024154","68705","4156779725027711","4403494891088569","false","false","William Berger","Autumn Clemons","CLIENT","CLIENT"
"TRANSFER","290583.9601986578","68709","4841461266814283","4712532406127095","false","false","Skylar Shannon","Brody Little","CLIENT","CLIENT"
"TRANSFER","736915.5786927592","68739","4303640389844274","4571939373457126","false","false","Carter Heath","Jackson Underwood","CLIENT","CLIENT"
"TRANSFER","661057.5560696917","68768","4011728151648289","4436107239863326","false","false","Autumn Bowers","Easton Finley","CLIENT","CLIENT"
"TRANSFER","374615.4436706019","68821","4218085448615097","4336145546478603","false","false","Madeline Myers","Hunter Justice","CLIENT","CLIENT"
"TRANSFER","427978.2432593486","68856","4251858454810218","4717596837825937","false","false","Joseph Branch","Eva Simmons","CLIENT","CLIENT"
"TRANSFER","557545.3107756488","68873","4545086762201880","4637684291612186","false","false","Blake Golden","Faith Woodward","CLIENT","CLIENT"
"TRANSFER","998659.5230508962","68886","4314783383300104","4852437134669634","false","false","Sophia Fry","Stella Norman","CLIENT","CLIENT"
"TRANSFER","650459.3433094001","68893","4093070823003952","4287596239907945","false","false","Audrey Gonzalez","Parker Langley","CLIENT","CLIENT"
"TRANSFER","1036261.3694992287","68898","4101664525287234","4868482512655039","false","false","Katherine Hyde","Isaiah Hester","CLIENT","CLIENT"
"TRANSFER","374560.3924310063","68902","4570513869539464","4194705566047686","false","false","Damian Craft","Daniel Frank","CLIENT","CLIENT"
"TRANSFER","741493.4489913511","68952","4516890048079522","4606578263488616","false","false","Damian Schmidt","Noah Moses","CLIENT","CLIENT"
"TRANSFER","474369.0599808912","68970","4693279288091188","4234233032844976","false","false","Logan Beasley","Noah Hodge","CLIENT","CLIENT"
"TRANSFER","427865.2533270521","68973","4363003730121966","4001939239686363","false","false","Ava Harrington","Jordan Orr","CLIENT","CLIENT"
"TRANSFER","575939.0799977273","69013","4328500500394008","4609976813427448","false","false","Zachary Cummings","Alexandra Vinson","CLIENT","CLIENT"
"TRANSFER","436337.1760354153","69023","4256771830450820","4158031726506824","false","false","Aubrey Cooper","Mackenzie Paul","CLIENT","CLIENT"
"TRANSFER","131106.09080308743","69026","4075924562824709","4430313571474138","false","false","Landon Carlson","Morgan Melton","CLIENT","CLIENT"
"TRANSFER","1322768.9146090797","69027","4353869216538622","4340766766025990","false","false","Benjamin Blankenship","Gabriella Mullen","CLIENT","CLIENT"
"TRANSFER","679532.9758223451","69029","4632828500425261","4157598558437592","false","false","Cameron Mcneil","Alexis Whitehead","CLIENT","CLIENT"
"TRANSFER","734667.3520414307","69040","4017385101040044","4330981663911422","false","false","Carson Murray","Landon Mills","CLIENT","CLIENT"
"TRANSFER","699820.4319558016","69042","4672105030976001","4685976768303427","false","false","Jason Dejesus","Adam Cameron","CLIENT","CLIENT"
"TRANSFER","1689955.7012922382","69046","4080223082232961","4900029361509062","false","false","Juan Estes","Morgan Clark","CLIENT","CLIENT"
"TRANSFER","558510.9235005579","69055","4491079231496847","4075568791283029","false","false","Landon Forbes","Bentley Guthrie","CLIENT","CLIENT"
"TRANSFER","357840.24665196694","69061","4221487573679200","4994570457353854","false","false","Alyssa Ball","Gabriella Mendez","CLIENT","CLIENT"
"TRANSFER","229341.7107296244","69066","4976405407193831","4144797830091625","false","false","Zachary Bowman","Carson Compton","CLIENT","CLIENT"
"TRANSFER","323887.44547146035","69067","4884802756801652","4218351630854369","false","false","Violet Woods","Cameron Fletcher","CLIENT","CLIENT"
"TRANSFER","162728.82354074012","69091","4361763517364236","4823833465964428","false","false","Brianna Tanner","Jonathan Ratliff","CLIENT","CLIENT"
"TRANSFER","454909.2787198859","69101","4752576068901553","4989426563190606","false","false","Lydia Cooley","Avery Acevedo","CLIENT","CLIENT"
"TRANSFER","16132.049595973629","69132","4988613639912623","4328500500394008","false","false","Claire Horton","Zachary Cummings","CLIENT","CLIENT"
"TRANSFER","685129.6665632671","69136","4535989979368677","4865580991905594","false","false","Jaxon Roberson","Charlotte Malone","CLIENT","CLIENT"
"TRANSFER","405978.7453575314","69146","4193323726261436","4246428063766769","false","false","Piper Clay","Ariana Leblanc","CLIENT","CLIENT"
"TRANSFER","687159.0764582804","69161","4122563683829958","4438493440466507","false","false","Justin Burt","Julian Short","MULE","CLIENT"
"TRANSFER","373177.7387261249","69184","4530910186882040","4193323726261436","false","false","Elizabeth Petty","Piper Clay","CLIENT","CLIENT"
"TRANSFER","363603.85106018063","69188","4320704214967111","4697651943124248","false","false","Stella Ford","Hailey Cash","CLIENT","CLIENT"
"TRANSFER","554871.5541452774","69207","4088930037942716","4536447260728751","false","false","Hunter Mcneil","Liam Herman","CLIENT","CLIENT"
"TRANSFER","697628.4375783934","69224","4697651943124248","4320704214967111","false","false","Hailey Cash","Stella Ford","CLIENT","CLIENT"
"TRANSFER","727934.8314334296","69226","4859595433557868","4320704214967111","false","false","Zachary Parks","Stella Ford","CLIENT","CLIENT"
"TRANSFER","672422.7417326828","69262","4672105030976001","4490566699567672","false","false","Jason Dejesus","Emily Roman","CLIENT","CLIENT"
"TRANSFER","560533.5513592174","69277","4690256713621659","4381628130037244","false","false","Jeremiah Gonzalez","Nevaeh Lee","CLIENT","CLIENT"
"TRANSFER","1070444.3901348826","69279","4467856593801114","4381628130037244","false","false","Lucy Winters","Nevaeh Lee","CLIENT","CLIENT"
"TRANSFER","662252.5658572217","69283","4209787054427128","4551492177815184","false","false","Lucas Santiago","Samantha Kirk","CLIENT","CLIENT"
"TRANSFER","698375.1985662184","69292","4819040102569794","4758208726940773","false","false","Bella Harper","Victoria Pearson","CLIENT","CLIENT"
"TRANSFER","637359.2158356435","69321","4836108564841289","4909484325814390","false","false","Peyton Lambert","Madison Howell","CLIENT","CLIENT"
"TRANSFER","607121.192287652","69348","4714372561315781","4981733929880467","false","false","Katherine Morales","Landon Henry","CLIENT","CLIENT"
"TRANSFER","365239.3665879045","69350","4893589937977753","4869889827738467","false","false","Colton Reilly","Alyssa Mcdowell","CLIENT","CLIENT"
"TRANSFER","501990.6324754198","69362","4667822684487526","4101664525287234","false","false","Addison Matthews","Katherine Hyde","CLIENT","CLIENT"
"TRANSFER","2153.0915683563217","69373","4233153848197487","4674504847884382","false","false","Mia Blanchard","Joshua Shepherd","CLIENT","CLIENT"
"TRANSFER","1649030.0321881762","69379","4103420183756632","4389477161305779","false","false","Joshua Frank","Autumn Hull","CLIENT","CLIENT"
"TRANSFER","58346.135764106584","69386","4532892179269146","4419145986968618","false","false","Cooper Benton","Connor Salinas","CLIENT","CLIENT"
"TRANSFER","1262872.0735472427","69395","4417186456396486","4719282561375435","false","false","Amelia Fowler","Alex Patterson","CLIENT","CLIENT"
"TRANSFER","814451.2886691014","69431","4282405709257333","4146177205269650","false","false","Jordan Conner","Alexis Sullivan","CLIENT","CLIENT"
"TRANSFER","815621.6794579297","69439","4900282748377782","4458498802792510","false","false","Kennedy Browning","Logan Dunlap","CLIENT","CLIENT"
"TRANSFER","1622213.4448132198","69444","4063209563133993","4624911749099368","false","false","Isaac Mccarty","Logan Adams","CLIENT","CLIENT"
"TRANSFER","748454.8650017784","69468","4531367827676258","4409049856748195","false","false","Madison Peck","Andrea Fitzpatrick","CLIENT","CLIENT"
"TRANSFER","158543.19835581852","69475","4307599548532442","4861172650473793","false","false","Sophie Roman","Anna Todd","CLIENT","CLIENT"
"TRANSFER","485009.7097016275","69479","4866051596912558","4205569040055427","false","false","Andrea Brady","Matthew Buckner","CLIENT","CLIENT"
"TRANSFER","167369.36076625023","69485","4261657934255236","4528345749869040","false","false","Chase Mcdonald","David Berg","CLIENT","CLIENT"
"TRANSFER","546655.559113297","69490","4114661197866993","4412799736110322","false","false","Abigail Battle","Emma Franco","CLIENT","CLIENT"
"TRANSFER","1148342.489382837","69496","4752576068901553","4347493900845117","false","false","Lydia Cooley","Easton Silva","CLIENT","CLIENT"
"TRANSFER","358909.60435619106","69497","4727712507081424","4807038095045016","false","false","Arianna Henderson","Kimberly Kelly","CLIENT","CLIENT"
"TRANSFER","316731.8687221848","69510","4017385101040044","4083353481918675","false","false","Carson Murray","Carter Martinez","CLIENT","CLIENT"
"TRANSFER","504352.04652697063","69554","4852437134669634","4130965985897460","false","false","Stella Norman","Elizabeth Wiley","CLIENT","CLIENT"
"TRANSFER","166387.69638864478","69567","4854650158885245","4084936191242268","false","false","Savannah Cardenas","Brody Ayers","CLIENT","CLIENT"
"TRANSFER","359870.04713877523","69587","4705109437167736","4017385101040044","false","false","Michael Norris","Carson Murray","CLIENT","CLIENT"
"TRANSFER","726126.0222146995","69616","4986534532221635","4107868513570451","false","false","Colton Cunningham","Julian Wilder","CLIENT","CLIENT"
"TRANSFER","250124.4781944774","69630","4467072369534349","4599400950262320","false","false","Kevin Hays","Maya Rodgers","CLIENT","CLIENT"
"TRANSFER","552061.7545403247","69653","4872344498011369","4019952279003753","false","false","Savannah Burt","Aubree Anthony","CLIENT","CLIENT"
"TRANSFER","805447.8571508321","69696","4363003730121966","4070512427155594","false","false","Ava Harrington","Joseph Crawford","CLIENT","CLIENT"
"TRANSFER","834321.8341985985","69708","4221830460513711","4868926943916766","false","false","Cooper Schmidt","Mackenzie Curtis","CLIENT","CLIENT"
"TRANSFER","1091976.442885201","69714","4254527922271355","4058466547733184","false","false","Joshua Winters","Gabriella Landry","CLIENT","CLIENT"
"TRANSFER","300499.4240861631","69740","4067395693936060","4574188385141180","false","false","Jose Talley","Nathaniel Love","CLIENT","CLIENT"
"TRANSFER","822111.574161862","69747","4408560861175001","4637684291612186","false","false","Makayla Bush","Faith Woodward","CLIENT","CLIENT"
"TRANSFER","233006.0174218393","69753","4162570122971540","4977556539688970","false","false","Samuel Whitley","Liam Woodward","CLIENT","CLIENT"
"TRANSFER","69274.32594020065","69758","4977015401707962","4419866582757184","false","false","Henry White","Julian Mack","CLIENT","CLIENT"
"TRANSFER","808000.2386097726","69764","4375832870099640","4832843293767348","false","false","Jeremiah Dixon","Ava Casey","CLIENT","CLIENT"
"TRANSFER","417751.09500590095","69776","4561712796345208","4177907839202574","false","false","Sarah Vazquez","Adrian Murphy","CLIENT","CLIENT"
"TRANSFER","1303296.1717030958","69784","4417582676137967","4135292991768345","false","false","Layla Dale","Morgan Ramirez","CLIENT","CLIENT"
"TRANSFER","437009.59212228307","69787","4034620484775900","4287596239907945","false","false","Sebastian Stein","Parker Langley","CLIENT","CLIENT"
"TRANSFER","491600.4174906883","69797","4653979526518755","4798075880154166","false","false","Joseph Oconnor","Grayson Clay","CLIENT","CLIENT"
"TRANSFER","485072.74203314376","69808","4323658156156496","4260893103525346","false","false","Skylar Mathews","Isabella Guzman","CLIENT","CLIENT"
"TRANSFER","1563944.566887233","69813","4318049672061682","4971521502154356","false","false","Samantha Blair","Samantha Anderson","CLIENT","CLIENT"
"TRANSFER","275477.85840843484","69817","4448802366239805","4758618002149149","false","false","Nolan Reilly","Trinity Ruiz","CLIENT","CLIENT"
"TRANSFER","1123828.1730598463","69833","4409487764873418","4368718418491895","false","false","Connor Howard","Harper Mccarthy","CLIENT","CLIENT"
"TRANSFER","1051135.2422480732","69852","4642989972616064","4286605818842034","false","false","Kennedy Becker","Mia Best","CLIENT","CLIENT"
"TRANSFER","1126690.6041546122","69860","4985196129592397","4575563620734529","false","false","Cameron Koch","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","413411.88644066785","69875","4114661197866993","4284856972457869","false","false","Abigail Battle","Charlotte Flowers","CLIENT","CLIENT"
"TRANSFER","1482763.9983058944","69891","4807038095045016","4490090538560681","false","false","Kimberly Kelly","Peyton Burch","CLIENT","CLIENT"
"TRANSFER","1535352.338216633","69898","4925043845159197","4729235656968736","false","false","Sophia Dickson","Aubree Carson","CLIENT","CLIENT"
"TRANSFER","522194.6623585464","69903","4797988590207226","4502784777097761","false","false","Natalie Vang","Ava Abbott","CLIENT","CLIENT"
"TRANSFER","699912.812924667","69912","4653979526518755","4157598558437592","false","false","Joseph Oconnor","Alexis Whitehead","CLIENT","CLIENT"
"TRANSFER","408068.6738318087","69918","4925624075160037","4475504462889741","false","false","Jason Sandoval","Logan Santos","CLIENT","CLIENT"
"TRANSFER","1310514.3464003536","69925","4430313571474138","4417582676137967","false","false","Morgan Melton","Layla Dale","CLIENT","CLIENT"
"TRANSFER","215433.89267319406","69936","4351817236759084","4864200130198867","false","false","Piper Potter","Anna Warner","CLIENT","CLIENT"
"TRANSFER","1350125.465420221","69965","4955785262460630","4794963500571048","false","false","Elizabeth Espinoza","Brooklyn Bennett","CLIENT","CLIENT"
"TRANSFER","58436.34737224359","69972","4389477161305779","4381750342272722","false","false","Autumn Hull","Aiden Morris","CLIENT","CLIENT"
"TRANSFER","915082.9022231293","69986","4161684221438714","4342579950184327","false","false","Aubree Wright","David Carey","CLIENT","CLIENT"
"TRANSFER","289438.76713422657","70017","4381628130037244","4467856593801114","false","false","Nevaeh Lee","Lucy Winters","CLIENT","CLIENT"
"TRANSFER","518593.3172215095","70021","4381628130037244","4467856593801114","false","false","Nevaeh Lee","Lucy Winters","CLIENT","CLIENT"
"TRANSFER","1518744.8925530817","70022","4381628130037244","4467856593801114","false","false","Nevaeh Lee","Lucy Winters","CLIENT","CLIENT"
"TRANSFER","498124.10190842795","70035","4016416252880457","4813182188535590","false","false","Reagan Bradley","Levi Avery","CLIENT","CLIENT"
"TRANSFER","704827.3958869253","70058","4038366546944185","4422742266278273","false","false","Hunter Owen","Dominic Shannon","CLIENT","CLIENT"
"TRANSFER","732389.1129871921","70065","4528302092557334","4989426563190606","false","false","Khloe Bishop","Avery Acevedo","MULE","CLIENT"
"TRANSFER","985182.878685686","70086","4722182061207481","4600611278590971","false","false","Cameron Herman","Jason Taylor","CLIENT","CLIENT"
"TRANSFER","428225.6878324115","70128","4236673879634212","4004897959566321","false","false","Allison Rosario","Elijah Daniel","CLIENT","CLIENT"
"TRANSFER","1249321.3484692117","70146","4511462040359412","4852437134669634","false","false","Morgan Donaldson","Stella Norman","CLIENT","CLIENT"
"TRANSFER","1170774.853566782","70230","4690591502597714","4204252927785629","false","false","Ariana Shepherd","Ashley Gentry","CLIENT","CLIENT"
"TRANSFER","890508.6383751389","70240","4953657980781153","4042271198837352","false","false","Bella Sharp","Ryder Vega","CLIENT","CLIENT"
"TRANSFER","103884.3544423036","70252","4747978782518564","4556641339267313","false","false","Carter Goodman","Justin Snyder","CLIENT","CLIENT"
"TRANSFER","19720.53254904173","70261","4908255198713112","4747978782518564","false","false","Caleb Hayden","Carter Goodman","CLIENT","CLIENT"
"TRANSFER","31979.24804289575","70303","4159541023902889","4617001552596079","false","false","Logan Calderon","Charles Gibson","CLIENT","CLIENT"
"TRANSFER","677671.6940993618","70314","4063209563133993","4615520989644311","false","false","Isaac Mccarty","Dylan Baker","CLIENT","CLIENT"
"TRANSFER","1150903.5289395016","70326","4262024307188289","4411281019249524","false","false","Gavin Deleon","Kayden Holcomb","CLIENT","CLIENT"
"TRANSFER","323881.25155564427","70338","4357554877775434","4564913584950228","false","false","Gavin Little","Liam Rivas","CLIENT","CLIENT"
"TRANSFER","27239.106260408415","70342","4411281019249524","4262024307188289","false","false","Kayden Holcomb","Gavin Deleon","CLIENT","CLIENT"
"TRANSFER","337951.9133883505","70354","4317836226699426","4073974160266151","false","false","Noah Meyer","Emily Gallegos","CLIENT","CLIENT"
"TRANSFER","1629286.885378164","70358","4070691275798752","4836239716724972","false","false","Colton Camacho","Olivia Rasmussen","CLIENT","CLIENT"
"TRANSFER","1011376.3766115416","70362","4598805116991672","4182417587481282","false","false","Madelyn Chang","Camila Gay","CLIENT","CLIENT"
"TRANSFER","888467.5774397543","70399","4330189502329463","4927735670565400","false","false","Lydia Pitts","Isabella Poole","CLIENT","CLIENT"
"TRANSFER","1427584.499698338","70400","4280284529398243","4627069149407348","false","false","Daniel Townsend","Ellie Mccormick","CLIENT","CLIENT"
"TRANSFER","142700.7599861529","70402","4157598558437592","4632828500425261","false","false","Alexis Whitehead","Cameron Mcneil","CLIENT","CLIENT"
"TRANSFER","943017.4659255818","70403","4563315763656330","4988763565473056","false","false","Claire Barry","John Knowles","CLIENT","CLIENT"
"TRANSFER","1290002.5953041557","70404","4462919266896780","4239507255459439","false","false","Christopher Chase","Audrey Coleman","CLIENT","CLIENT"
"TRANSFER","1426166.6390773407","70431","4462050442635825","4727712507081424","false","false","Evan Wong","Arianna Henderson","CLIENT","CLIENT"
"TRANSFER","605730.4239768544","70433","4955044989880161","4528762047906243","false","false","Justin Woodward","Grayson Melendez","CLIENT","CLIENT"
"TRANSFER","975063.8848032714","70481","4583104650093054","4648536263345608","false","false","Ethan Duke","Brandon Poole","CLIENT","CLIENT"
"TRANSFER","348027.1453450461","70484","4676124325823816","4092863419642261","false","false","Ella Dalton","Cooper Kline","CLIENT","CLIENT"
"TRANSFER","1142534.2870797557","70500","4572875888504862","4093070823003952","false","false","Grayson Workman","Audrey Gonzalez","CLIENT","CLIENT"
"TRANSFER","683041.7343035548","70510","4539850300509478","4385011631441155","false","false","Lydia Ashley","Kylie Massey","CLIENT","CLIENT"
"TRANSFER","971750.0728727272","70514","4805151060397213","4913043910586823","false","false","Jace Kirk","Sydney Salinas","CLIENT","CLIENT"
"TRANSFER","993942.0648224668","70553","4845942890560885","4085156564473155","false","false","Hailey Boyd","Emily Dillard","CLIENT","CLIENT"
"TRANSFER","134740.4596694351","70563","4634219748903517","4808278670563095","false","false","Ryder Mills","Liam Fields","CLIENT","CLIENT"
"TRANSFER","1133153.2934112716","70564","4634219748903517","4808278670563095","false","false","Ryder Mills","Liam Fields","CLIENT","CLIENT"
"TRANSFER","1106837.3725707575","70581","4868482512655039","4625043012072838","false","false","Isaiah Hester","Robert Erickson","CLIENT","CLIENT"
"TRANSFER","256475.30697438156","70621","4394308039068062","4711662716385215","false","false","Cooper Grimes","Grace Rivas","CLIENT","CLIENT"
"TRANSFER","1700840.3456829407","70627","4592298763799091","4447623833696711","false","false","Blake Atkinson","Evan Becker","CLIENT","CLIENT"
"TRANSFER","182635.99170680076","70655","4616725478778764","4654099334678789","false","false","Isaac Hubbard","Nathan Mathis","CLIENT","CLIENT"
"TRANSFER","2200967.945287454","70687","4107868513570451","4986534532221635","false","false","Julian Wilder","Colton Cunningham","CLIENT","CLIENT"
"TRANSFER","1426796.141325076","70696","4656638476806357","4334829709944699","false","false","London Mason","Brooklyn Gordon","CLIENT","CLIENT"
"TRANSFER","858633.7533035662","70722","4218085448615097","4892844970450163","false","false","Madeline Myers","Amelia Winters","CLIENT","CLIENT"
"TRANSFER","473394.8483810433","70736","4813182188535590","4295738039228649","false","false","Levi Avery","Khloe Mullen","CLIENT","CLIENT"
"TRANSFER","26916.76954207284","70778","4275847800182549","4330981663911422","false","false","Ayden Travis","Landon Mills","CLIENT","CLIENT"
"TRANSFER","1757372.070400075","70787","4983185780781383","4692585416825367","false","false","Reagan Cotton","Anthony Meadows","CLIENT","CLIENT"
"TRANSFER","125588.61414084115","70791","4009232800819338","4744468736938772","false","false","Kayla Hester","Aaliyah Harrington","CLIENT","CLIENT"
"TRANSFER","308173.45055475784","70802","4956093300756492","4545086762201880","false","false","Tristan Harris","Blake Golden","CLIENT","CLIENT"
"TRANSFER","204128.21765353353","70814","4427632385578791","4080223082232961","false","false","Olivia Castro","Juan Estes","CLIENT","CLIENT"
"TRANSFER","1305453.9641165547","70822","4551336255753975","4556641339267313","false","false","Jayden Haney","Justin Snyder","CLIENT","CLIENT"
"TRANSFER","937877.0569082692","70823","4842858528597730","4426272921017714","false","false","Sophia Nicholson","Nathaniel Gross","CLIENT","CLIENT"
"TRANSFER","310494.67542957363","70845","4739864811044519","4872545349272873","false","false","Luis Whitfield","Amelia Ellis","CLIENT","CLIENT"
"TRANSFER","650918.0755275397","70861","4884802756801652","4717596837825937","false","false","Violet Woods","Eva Simmons","CLIENT","CLIENT"
"TRANSFER","526127.2901853914","70870","4064653673641040","4912710665650142","false","false","Elijah Forbes","Makayla Mcdowell","CLIENT","CLIENT"
"TRANSFER","560452.3315953385","70879","4260893103525346","4323658156156496","false","false","Isabella Guzman","Skylar Mathews","CLIENT","CLIENT"
"TRANSFER","887713.2989820135","70882","4090194559301613","4496924406259915","false","false","Daniel Mayer","Christian Monroe","CLIENT","CLIENT"
"TRANSFER","640550.6670339821","70888","4633315497847474","4865580991905594","false","false","Blake Hurley","Charlotte Malone","CLIENT","CLIENT"
"TRANSFER","465259.01483626687","70889","4027060491578568","4503886506716329","false","false","Isaiah Head","Melanie Benjamin","CLIENT","CLIENT"
"TRANSFER","793525.6434531084","70901","4289251013033132","4284856972457869","false","false","Mason Workman","Charlotte Flowers","CLIENT","CLIENT"
"TRANSFER","891025.3516834233","70908","4881904753176030","4068710449351449","false","false","Mackenzie Pearson","Oliver Wallace","CLIENT","CLIENT"
"TRANSFER","1018242.4702745578","70916","4892844970450163","4218085448615097","false","false","Amelia Winters","Madeline Myers","CLIENT","CLIENT"
"TRANSFER","1004059.8580984246","70924","4927735670565400","4330189502329463","false","false","Isabella Poole","Lydia Pitts","CLIENT","CLIENT"
"TRANSFER","59059.848845302244","70937","4616725478778764","4632447995134740","false","false","Isaac Hubbard","Grace Barr","CLIENT","CLIENT"
"TRANSFER","134751.60439385287","70940","4314960534684533","4719590868234695","false","false","Natalie Velazquez","Evelyn Weeks","CLIENT","CLIENT"
"TRANSFER","252346.770285653","70981","4342579950184327","4073990297023604","false","false","David Carey","Autumn Cooley","CLIENT","CLIENT"
"TRANSFER","175636.04538702848","71003","4752576068901553","4144627339496555","false","false","Lydia Cooley","Jack Baxter","CLIENT","CLIENT"
"TRANSFER","248075.03236138364","71005","4002927074710793","4615520989644311","false","false","Ayden Galloway","Dylan Baker","CLIENT","CLIENT"
"TRANSFER","846091.4010642902","71024","4462919266896780","4239507255459439","false","false","Christopher Chase","Audrey Coleman","CLIENT","CLIENT"
"TRANSFER","1083674.7540037194","71047","4467072369534349","4150706141517724","false","false","Kevin Hays","Joseph Cotton","CLIENT","CLIENT"
"TRANSFER","1666310.4503672863","71057","4239507255459439","4462919266896780","false","false","Audrey Coleman","Christopher Chase","CLIENT","CLIENT"
"TRANSFER","474676.99777148914","71064","4496883564147017","4697656074825216","false","false","Carson Burt","Colton Alston","CLIENT","CLIENT"
"TRANSFER","330017.16154563223","71079","4637684291612186","4218351630854369","false","false","Faith Woodward","Cameron Fletcher","CLIENT","CLIENT"
"TRANSFER","949152.9232580281","71119","4690256713621659","4381628130037244","false","false","Jeremiah Gonzalez","Nevaeh Lee","CLIENT","CLIENT"
"TRANSFER","779635.3579321445","71150","4246394411945952","4536447260728751","false","false","Tristan Bowman","Liam Herman","CLIENT","CLIENT"
"TRANSFER","126620.57596316285","71165","4511025189549695","4624911749099368","false","false","Justin Weaver","Logan Adams","CLIENT","CLIENT"
"TRANSFER","40269.735363954445","71168","4209787054427128","4624911749099368","false","false","Lucas Santiago","Logan Adams","CLIENT","CLIENT"
"TRANSFER","387946.7590793486","71169","4355199301424019","4624911749099368","false","false","Jose Wright","Logan Adams","MULE","CLIENT"
"TRANSFER","1857189.03353171","71172","4598805116991672","4103420183756632","false","false","Madelyn Chang","Joshua Frank","CLIENT","CLIENT"
"TRANSFER","113997.76300314863","71184","4865758435917694","4922463948057150","false","false","Adam Hutchinson","Ella Guy","CLIENT","CLIENT"
"TRANSFER","770813.4455664147","71190","4753032690032861","4373961024118824","false","false","Mason Elliott","Julia Hoffman","CLIENT","CLIENT"
