"ACTION","AMOUNT","GLOBALSTEP","IDDEST","IDORIG","ISFLAGGEDFRAUD","ISFRAUD","NAMEDEST","NAMEORIG","TYPEDEST","TYPEORIG"
"DEBIT","2891.2592896921087","95909","B74-0005094","4868482512655039","false","false","Bank of Cooke","Isaiah Hester","BANK","CLIENT"
"DEBIT","6496.344958988623","95998","B45-0009267","4900402430922998","false","false","Bank of Reed","Juan Bird","BANK","CLIENT"
"DEBIT","2880.03295496844","96041","B45-0009267","4385011631441155","false","false","Bank of Reed","Kylie Massey","BANK","CLIENT"
"DEBIT","2655.5282822528748","96122","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","3194.5812589881048","96140","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","9401.510141785282","96239","B45-0009267","4672189090860057","false","false","Bank of Reed","Liam Martin","BANK","CLIENT"
"DEBIT","12196.047865823186","96272","B74-0005094","4077521964334028","false","false","Bank of Cooke","Sarah Booth","BANK","CLIENT"
"DEBIT","3001.2313374626956","96531","B91-0007919","4955785262460630","false","false","Bank of Farmer","Elizabeth Espinoza","BANK","CLIENT"
"DEBIT","2509.7385995349086","96601","B45-0009267","4958672048418834","false","false","Bank of Reed","Blake Murray","BANK","CLIENT"
"DEBIT","1966.904135179227","96604","B91-0007919","4900029361509062","false","false","Bank of Farmer","Morgan Clark","BANK","CLIENT"
"DEBIT","293.6016251747733","96677","B74-0005094","4868482512655039","false","false","Bank of Cooke","Isaiah Hester","BANK","CLIENT"
"DEBIT","7704.281804405613","96725","B61-0008968","4497122618770519","false","false","Bank of Lindsay","Gianna Hickman","BANK","CLIENT"
"DEBIT","9387.005467460047","96750","B45-0009267","4122437547074590","false","false","Bank of Reed","Charles Colon","BANK","CLIENT"
"DEBIT","3828.0908051893775","96776","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","6930.568946772033","96819","B74-0005094","4908255198713112","false","false","Bank of Cooke","Caleb Hayden","BANK","CLIENT"
"DEBIT","16331.982543179014","96971","B74-0005094","4150706141517724","false","false","Bank of Cooke","Joseph Cotton","BANK","CLIENT"
"DEBIT","7463.190405371301","96995","B74-0005094","4462050442635825","false","false","Bank of Cooke","Evan Wong","BANK","CLIENT"
"DEBIT","11461.415013008991","97016","B74-0005094","4758003462152125","false","false","Bank of Cooke","Sydney Finley","BANK","CLIENT"
"DEBIT","17165.276757001568","97223","B45-0009267","4593850042571367","false","false","Bank of Reed","Gianna Woodward","BANK","CLIENT"
"DEBIT","67.24273102161214","97287","B45-0009267","4070512427155594","false","false","Bank of Reed","Joseph Crawford","BANK","CLIENT"
"DEBIT","4524.704398509157","97288","B91-0007919","4126628014879075","false","false","Bank of Farmer","Faith Wolf","BANK","CLIENT"
"DEBIT","12661.425566681872","97289","B91-0007919","4126628014879075","false","false","Bank of Farmer","Faith Wolf","BANK","CLIENT"
"DEBIT","13424.687443500408","97305","B91-0007919","4875039586570840","false","false","Bank of Farmer","Carson Russo","BANK","CLIENT"
"DEBIT","19893.127439883217","97327","B45-0009267","4732762700018098","false","false","Bank of Reed","Madeline Hinton","BANK","CLIENT"
"DEBIT","10508.038845067607","97364","B91-0007919","4711736305550460","false","false","Bank of Farmer","Jasmine West","BANK","CLIENT"
"DEBIT","12856.155386393802","97450","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","1750.526577861097","97548","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","13871.118758091154","97564","B91-0007919","4130965985897460","false","false","Bank of Farmer","Elizabeth Wiley","BANK","CLIENT"
"DEBIT","9483.050316024182","97588","B74-0005094","4438493440466507","false","false","Bank of Cooke","Julian Short","BANK","CLIENT"
"DEBIT","4762.499604648844","97625","B45-0009267","4348182805684841","false","false","Bank of Reed","Chase Gibson","BANK","CLIENT"
"DEBIT","6881.466085546468","97733","B61-0008968","4920604863543607","false","false","Bank of Lindsay","Wyatt Short","BANK","CLIENT"
"DEBIT","5355.387522932858","97738","B91-0007919","4957959987279199","false","false","Bank of Farmer","Kayden Suarez","BANK","CLIENT"
"DEBIT","2085.471874674766","97766","B45-0009267","4446198218866891","false","false","Bank of Reed","Austin Calderon","BANK","CLIENT"
"DEBIT","1179.1150346631016","97805","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","15801.742115848225","97922","B45-0009267","4496883564147017","false","false","Bank of Reed","Carson Burt","BANK","CLIENT"
"DEBIT","8596.322338289006","97944","B91-0007919","4412799736110322","false","false","Bank of Farmer","Emma Franco","BANK","CLIENT"
"DEBIT","5544.6881646958","98003","B74-0005094","4553403585579971","false","false","Bank of Cooke","Jacob Hartman","BANK","CLIENT"
"DEBIT","4705.830538853437","98220","B91-0007919","4024437332572179","false","false","Bank of Farmer","Jackson Barnett","BANK","CLIENT"
"DEBIT","742.9526395841908","98308","B45-0009267","4157598558437592","false","false","Bank of Reed","Alexis Whitehead","BANK","CLIENT"
"DEBIT","7253.142815598358","98360","B74-0005094","4439783064402807","false","false","Bank of Cooke","Allison Whitney","BANK","CLIENT"
"DEBIT","370.2732961433517","98365","B74-0005094","4292248338974417","false","false","Bank of Cooke","Elizabeth Frank","BANK","CLIENT"
"DEBIT","13224.191722626318","98367","B74-0005094","4292248338974417","false","false","Bank of Cooke","Elizabeth Frank","BANK","CLIENT"
"DEBIT","9905.469599491935","98461","B61-0008968","4981733929880467","false","false","Bank of Lindsay","Landon Henry","BANK","CLIENT"
"DEBIT","8024.066192995406","98612","B74-0005094","4553403585579971","false","false","Bank of Cooke","Jacob Hartman","BANK","CLIENT"
"DEBIT","9067.36718685662","98615","B91-0007919","4977015401707962","false","false","Bank of Farmer","Henry White","BANK","CLIENT"
"DEBIT","6710.308062403126","98892","B45-0009267","4903294781756514","false","false","Bank of Reed","Serenity Mcgee","BANK","CLIENT"
"DEBIT","11829.179256045338","98929","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","7590.429287847629","98944","B45-0009267","4959534994374198","false","false","Bank of Reed","Claire Valenzuela","BANK","CLIENT"
"DEBIT","2111.8949164522655","98957","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","7981.92624198924","98958","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","450.2101126092557","98959","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","14155.467393776864","98967","B74-0005094","4282405709257333","false","false","Bank of Cooke","Jordan Conner","BANK","CLIENT"
"DEBIT","5647.897561456207","98995","B91-0007919","4462919266896780","false","false","Bank of Farmer","Christopher Chase","BANK","CLIENT"
"DEBIT","12006.99178252798","99007","B74-0005094","4457790080108679","false","false","Bank of Cooke","Sophia Chandler","BANK","CLIENT"
"DEBIT","8569.833048697128","99012","B74-0005094","4741025848335538","false","false","Bank of Cooke","Abigail Delacruz","BANK","CLIENT"
"DEBIT","1475.4612438925774","99024","B74-0005094","4077521964334028","false","false","Bank of Cooke","Sarah Booth","BANK","CLIENT"
"DEBIT","6787.690359462889","99095","B91-0007919","4872545349272873","false","false","Bank of Farmer","Amelia Ellis","BANK","CLIENT"
"DEBIT","2952.992095740426","99162","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","12717.901644501471","99246","B61-0008968","4484729174137845","false","false","Bank of Lindsay","Jasmine Mckenzie","BANK","CLIENT"
"DEBIT","7570.266511174166","99432","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","12925.548410490886","99446","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","2712.114804005408","99447","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","563.1083422346319","99448","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","16330.707172175953","99450","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","14491.693967205383","99472","B45-0009267","4521312934162794","false","false","Bank of Reed","Mackenzie Whitehead","BANK","CLIENT"
"DEBIT","25220.299970025757","99626","B45-0009267","4860191039672652","false","false","Bank of Reed","Khloe Aguilar","BANK","CLIENT"
"DEBIT","11335.636562753367","99814","B45-0009267","4732762700018098","false","false","Bank of Reed","Madeline Hinton","BANK","CLIENT"
"DEBIT","12747.336959083288","99832","B91-0007919","4719282561375435","false","false","Bank of Farmer","Alex Patterson","BANK","CLIENT"
"DEBIT","1933.6200208827736","99872","B91-0007919","4085121404062428","false","false","Bank of Farmer","James Charles","BANK","CLIENT"
"DEBIT","11572.402843234977","99874","B91-0007919","4085121404062428","false","false","Bank of Farmer","James Charles","BANK","CLIENT"
"DEBIT","1399.096460019699","100031","B74-0005094","4502350935520415","false","false","Bank of Cooke","Gavin Lott","BANK","CLIENT"
"DEBIT","19955.65070051975","100104","B45-0009267","4545086762201880","false","false","Bank of Reed","Blake Golden","BANK","CLIENT"
"DEBIT","6777.662240027179","100137","B61-0008968","4314960534684533","false","false","Bank of Lindsay","Natalie Velazquez","BANK","CLIENT"
"DEBIT","1096.387632869516","100171","B45-0009267","4057188878622122","false","false","Bank of Reed","Carter Klein","BANK","CLIENT"
"DEBIT","4367.108166808558","100188","B91-0007919","4859259067350039","false","false","Bank of Farmer","Owen Collier","BANK","CLIENT"
"DEBIT","2348.8478958010255","100412","B91-0007919","4121381565122322","false","false","Bank of Farmer","Jose Cooley","BANK","CLIENT"
"DEBIT","8057.117248668772","100433","B91-0007919","4541632516993308","false","false","Bank of Farmer","Ellie Stanton","BANK","CLIENT"
"DEBIT","2619.4344409986597","100578","B74-0005094","4064653673641040","false","false","Bank of Cooke","Elijah Forbes","BANK","CLIENT"
"DEBIT","111.09561487683186","100596","B74-0005094","4946207367172384","false","false","Bank of Cooke","Christian Arnold","BANK","CLIENT"
"DEBIT","11930.301485823034","100651","B61-0008968","4203231217806858","false","false","Bank of Lindsay","William Finley","BANK","CLIENT"
"DEBIT","11647.987017468615","100697","B45-0009267","4110596034373460","false","false","Bank of Reed","Josiah Rojas","BANK","CLIENT"
"DEBIT","24699.27517637513","100760","B45-0009267","4626680393821140","false","false","Bank of Reed","Genesis Wise","BANK","CLIENT"
"DEBIT","7927.506432559674","100820","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","11088.910046272289","101027","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","18839.33571155012","101028","B45-0009267","4336145546478603","false","false","Bank of Reed","Hunter Justice","BANK","CLIENT"
"DEBIT","15781.414783735698","101056","B45-0009267","4385624345492007","false","false","Bank of Reed","Alexandra Spencer","BANK","CLIENT"
"DEBIT","16752.29350803815","101138","B45-0009267","4729235656968736","false","false","Bank of Reed","Aubree Carson","BANK","CLIENT"
"DEBIT","4766.195960845985","101139","B45-0009267","4729235656968736","false","false","Bank of Reed","Aubree Carson","BANK","CLIENT"
"DEBIT","8313.147773472656","101172","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","2747.9267747759723","101177","B45-0009267","4748205320220928","false","false","Bank of Reed","Taylor Santana","BANK","CLIENT"
"DEBIT","11861.785030703672","101268","B61-0008968","4744468736938772","false","false","Bank of Lindsay","Aaliyah Harrington","BANK","CLIENT"
"DEBIT","14293.3754970069","101441","B74-0005094","4043847405625745","false","false","Bank of Cooke","Jace Vaughn","BANK","CLIENT"
"DEBIT","5522.929557098141","101462","B74-0005094","4181618655170464","false","false","Bank of Cooke","Colton Dennis","BANK","CLIENT"
"DEBIT","15088.429473310785","101503","B61-0008968","4368621733969910","false","false","Bank of Lindsay","Serenity Conway","BANK","CLIENT"
"DEBIT","17744.729249661497","101512","B61-0008968","4813182188535590","false","false","Bank of Lindsay","Levi Avery","BANK","CLIENT"
"DEBIT","5476.106610100015","101746","B61-0008968","4958235553584299","false","false","Bank of Lindsay","Nathan Ellison","BANK","CLIENT"
"DEBIT","6648.321117527836","101773","B91-0007919","4719282561375435","false","false","Bank of Farmer","Alex Patterson","BANK","CLIENT"
"DEBIT","903.5411363133871","101871","B74-0005094","4864200130198867","false","false","Bank of Cooke","Anna Warner","BANK","CLIENT"
"DEBIT","15405.78033866982","101904","B74-0005094","4070833471154477","false","false","Bank of Cooke","Bryson David","BANK","CLIENT"
"DEBIT","5703.314800716491","102049","B61-0008968","4501903337955935","false","false","Bank of Lindsay","Luis Mcmahon","BANK","CLIENT"
"DEBIT","4203.149531759612","102157","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","4569.71705903117","102181","B61-0008968","4918872150234537","false","false","Bank of Lindsay","Chase Barry","BANK","CLIENT"
"DEBIT","18018.25468359461","102383","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","7316.3401138704385","102440","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","14178.599472101092","102522","B74-0005094","4236673879634212","false","false","Bank of Cooke","Allison Rosario","BANK","CLIENT"
"DEBIT","21279.406566931466","102542","B45-0009267","4110596034373460","false","false","Bank of Reed","Josiah Rojas","BANK","CLIENT"
"DEBIT","20894.040151976515","102611","B91-0007919","4583104650093054","false","false","Bank of Farmer","Ethan Duke","BANK","CLIENT"
"DEBIT","11380.895695515199","102614","B61-0008968","4582442155117080","false","false","Bank of Lindsay","William Burnett","BANK","CLIENT"
"DEBIT","9176.237730262941","102635","B91-0007919","4275140304937299","false","false","Bank of Farmer","Caleb Pugh","BANK","CLIENT"
"DEBIT","14806.930182811222","102651","B61-0008968","4650441007141014","false","false","Bank of Lindsay","Audrey Roberson","BANK","CLIENT"
"DEBIT","1058.473367039247","102677","B45-0009267","4626680393821140","false","false","Bank of Reed","Genesis Wise","BANK","CLIENT"
"DEBIT","17481.071840427197","102689","B45-0009267","4638869645511551","false","false","Bank of Reed","Isaiah Alford","BANK","CLIENT"
"DEBIT","19735.886068446685","102824","B91-0007919","4162570122971540","false","false","Bank of Farmer","Samuel Whitley","BANK","CLIENT"
"DEBIT","21480.766777010023","103038","B91-0007919","4598044046731061","false","false","Bank of Farmer","Andrea Joyner","BANK","CLIENT"
"DEBIT","4569.631180969936","103043","B61-0008968","4570513869539464","false","false","Bank of Lindsay","Damian Craft","BANK","CLIENT"
"DEBIT","28220.987948556794","103227","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","16189.129337797682","103462","B91-0007919","4296128647722101","false","false","Bank of Farmer","Robert Holder","BANK","CLIENT"
"DEBIT","2814.9928788433126","103600","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","6065.316342614228","103606","B74-0005094","4323722205046585","false","false","Bank of Cooke","Tristan Hines","BANK","CLIENT"
"DEBIT","38629.28512472806","103642","B74-0005094","4832843293767348","false","false","Bank of Cooke","Ava Casey","BANK","CLIENT"
"DEBIT","33401.048649617354","103655","B45-0009267","4626680393821140","false","false","Bank of Reed","Genesis Wise","BANK","CLIENT"
"DEBIT","24722.49029927707","103661","B45-0009267","4834521934366815","false","false","Bank of Reed","Chase Sloan","BANK","CLIENT"
"DEBIT","5990.309065551352","103662","B45-0009267","4834521934366815","false","false","Bank of Reed","Chase Sloan","BANK","CLIENT"
"DEBIT","11291.542446057018","103852","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","16745.486626149595","103853","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","4006.0176827160776","103865","B45-0009267","4361799594621734","false","false","Bank of Reed","Zoey Stevenson","BANK","CLIENT"
"DEBIT","15917.336833138103","103904","B91-0007919","4816009292999031","false","false","Bank of Farmer","Justin Cross","BANK","CLIENT"
"DEBIT","20709.208109667026","103986","B91-0007919","4987847639237901","false","false","Bank of Farmer","Molly Best","BANK","CLIENT"
"DEBIT","7436.810710046165","104138","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","10382.09097531614","104174","B45-0009267","4100168489126447","false","false","Bank of Reed","Matthew Bright","BANK","CLIENT"
"DEBIT","11912.725524872767","104207","B91-0007919","4296128647722101","false","false","Bank of Farmer","Robert Holder","BANK","CLIENT"
"DEBIT","33590.528865518674","104208","B91-0007919","4296128647722101","false","false","Bank of Farmer","Robert Holder","BANK","CLIENT"
"DEBIT","16235.649556619113","104266","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","21255.77928001444","104269","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","16947.643627801837","104617","B74-0005094","4832843293767348","false","false","Bank of Cooke","Ava Casey","BANK","CLIENT"
"DEBIT","1050.6767262160065","104620","B74-0005094","4900171336009172","false","false","Bank of Cooke","Ella Atkins","BANK","CLIENT"
"DEBIT","16361.134967019363","104621","B91-0007919","4408560861175001","false","false","Bank of Farmer","Makayla Bush","BANK","CLIENT"
"DEBIT","22272.246502491664","104626","B74-0005094","4064653673641040","false","false","Bank of Cooke","Elijah Forbes","BANK","CLIENT"
"DEBIT","7830.720182180313","104661","B74-0005094","4318049672061682","false","false","Bank of Cooke","Samantha Blair","BANK","CLIENT"
"DEBIT","2665.3076874879425","104686","B74-0005094","4214355863641512","false","false","Bank of Cooke","Claire Holder","BANK","CLIENT"
"DEBIT","33567.24825198719","104727","B74-0005094","4457790080108679","false","false","Bank of Cooke","Sophia Chandler","BANK","CLIENT"
"DEBIT","23087.088798462613","105088","B74-0005094","4150706141517724","false","false","Bank of Cooke","Joseph Cotton","BANK","CLIENT"
"DEBIT","2514.464324141508","105124","B45-0009267","4019952279003753","false","false","Bank of Reed","Aubree Anthony","BANK","CLIENT"
"DEBIT","11455.668633491554","105279","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","12914.290613886136","105365","B91-0007919","4977015401707962","false","false","Bank of Farmer","Henry White","BANK","CLIENT"
"DEBIT","13545.878173298737","105434","B91-0007919","4846427622325285","false","false","Bank of Farmer","Caroline Rowe","BANK","CLIENT"
"DEBIT","13936.284432467792","105465","B74-0005094","4077521964334028","false","false","Bank of Cooke","Sarah Booth","BANK","CLIENT"
"DEBIT","25699.81459429964","105502","B91-0007919","4574188385141180","false","false","Bank of Farmer","Nathaniel Love","BANK","CLIENT"
"DEBIT","1308.52411892107","105514","B91-0007919","4126628014879075","false","false","Bank of Farmer","Faith Wolf","BANK","CLIENT"
"DEBIT","12748.526874680088","105567","B61-0008968","4564913584950228","false","false","Bank of Lindsay","Liam Rivas","BANK","CLIENT"
"DEBIT","11227.815039208315","105604","B74-0005094","4551336255753975","false","false","Bank of Cooke","Jayden Haney","BANK","CLIENT"
"DEBIT","20669.33344928246","105605","B74-0005094","4409487764873418","false","false","Bank of Cooke","Connor Howard","BANK","CLIENT"
"DEBIT","24672.666651443396","105639","B45-0009267","4732762700018098","false","false","Bank of Reed","Madeline Hinton","BANK","CLIENT"
"DEBIT","4224.794290729009","105649","B91-0007919","4085121404062428","false","false","Bank of Farmer","James Charles","BANK","CLIENT"
"DEBIT","17996.99701413756","105650","B91-0007919","4085121404062428","false","false","Bank of Farmer","James Charles","BANK","CLIENT"
"DEBIT","10438.075452668514","105801","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","5771.0837056705905","105821","B74-0005094","4419145986968618","false","false","Bank of Cooke","Connor Salinas","BANK","CLIENT"
"DEBIT","5669.970939460263","105835","B74-0005094","4214355863641512","false","false","Bank of Cooke","Claire Holder","BANK","CLIENT"
"DEBIT","9464.513553008324","105864","B45-0009267","4070512427155594","false","false","Bank of Reed","Joseph Crawford","BANK","CLIENT"
"DEBIT","895.3095385872712","105936","B61-0008968","4985429103540037","false","false","Bank of Lindsay","Maya Bullock","BANK","CLIENT"
"DEBIT","2807.212361401513","106064","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","19076.963212875115","106131","B45-0009267","4108795623140173","false","false","Bank of Reed","Henry Ford","BANK","CLIENT"
"DEBIT","12337.330746070726","106133","B74-0005094","4908082247727939","false","false","Bank of Cooke","Caroline Frederick","BANK","CLIENT"
"DEBIT","14414.047330048437","106139","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","1105.4482228531592","106171","B74-0005094","4553403585579971","false","false","Bank of Cooke","Jacob Hartman","BANK","CLIENT"
"DEBIT","2403.9520730595286","106201","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","3467.1958080255426","106220","B61-0008968","4017385101040044","false","false","Bank of Lindsay","Carson Murray","BANK","CLIENT"
"DEBIT","2300.474093049475","106314","B61-0008968","4781975912178910","false","false","Bank of Lindsay","Aaron Carson","BANK","CLIENT"
"DEBIT","2141.6053197928227","106318","B74-0005094","4836108564841289","false","false","Bank of Cooke","Peyton Lambert","BANK","CLIENT"
"DEBIT","2357.496495422586","106379","B61-0008968","4355014157715164","false","false","Bank of Lindsay","Julian Valdez","BANK","CLIENT"
"DEBIT","5069.7879826254175","106684","B91-0007919","4339559363050252","false","false","Bank of Farmer","Naomi Watts","BANK","CLIENT"
"DEBIT","2593.8269846623425","106720","B45-0009267","4287596239907945","false","false","Bank of Reed","Parker Langley","BANK","CLIENT"
"DEBIT","3364.3431405310093","106794","B74-0005094","4070833471154477","false","false","Bank of Cooke","Bryson David","BANK","CLIENT"
"DEBIT","4678.7151518982955","106799","B61-0008968","4376797630725181","false","false","Bank of Lindsay","Luke Moran","BANK","CLIENT"
"DEBIT","3036.4735722647374","106921","B91-0007919","4850537843722251","false","false","Bank of Farmer","Adam Ballard","BANK","CLIENT"
"DEBIT","6087.366229916544","106962","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
"DEBIT","4201.259351777201","107048","B61-0008968","4233787467146240","false","false","Bank of Lindsay","Angel Larson","BANK","CLIENT"
"DEBIT","3714.8814775695164","107052","B91-0007919","4758051180456278","false","false","Bank of Farmer","Julia Gibson","BANK","CLIENT"
"DEBIT","114.40423574427632","107267","B45-0009267","4590097259282824","false","false","Bank of Reed","Jackson Moon","BANK","CLIENT"
"DEBIT","1339.5967592318693","107307","B74-0005094","4901646199695307","false","false","Bank of Cooke","Henry Long","BANK","CLIENT"
"DEBIT","11768.751744191995","107421","B74-0005094","4932056075320371","false","false","Bank of Cooke","Riley Warner","BANK","CLIENT"
"DEBIT","9235.997743732849","107427","B91-0007919","4850537843722251","false","false","Bank of Farmer","Adam Ballard","BANK","CLIENT"
"DEBIT","10180.933633288949","107489","B74-0005094","4236673879634212","false","false","Bank of Cooke","Allison Rosario","BANK","CLIENT"
"DEBIT","2263.407257309542","107590","B45-0009267","4957257744095267","false","false","Bank of Reed","Charlotte Rasmussen","BANK","CLIENT"
"DEBIT","4592.653696945251","107595","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","9360.77574615192","107622","B74-0005094","4876990248923794","false","false","Bank of Cooke","Alex Massey","BANK","CLIENT"
"DEBIT","5935.842107196973","107684","B61-0008968","4600807260067008","false","false","Bank of Lindsay","Joseph Pratt","BANK","CLIENT"
"DEBIT","4894.885184708237","107819","B45-0009267","4665207415113546","false","false","Bank of Reed","Juan Mccarty","BANK","CLIENT"
"DEBIT","13308.259204780763","107887","B61-0008968","4497122618770519","false","false","Bank of Lindsay","Gianna Hickman","BANK","CLIENT"
"DEBIT","9695.380889602671","108100","B91-0007919","4433992441573455","false","false","Bank of Farmer","Sydney Mathews","BANK","CLIENT"
"DEBIT","8733.874121381621","108186","B91-0007919","4941375210127643","false","false","Bank of Farmer","Riley Wilder","BANK","CLIENT"
"DEBIT","1095.2794122239357","108316","B45-0009267","4222631929155113","false","false","Bank of Reed","Ethan Carroll","BANK","CLIENT"
"DEBIT","8402.959505512956","108319","B45-0009267","4062543220296491","false","false","Bank of Reed","Madison Haynes","BANK","CLIENT"
"DEBIT","6503.469719068455","108331","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","13712.468222785614","108356","B74-0005094","4741025848335538","false","false","Bank of Cooke","Abigail Delacruz","BANK","CLIENT"
"DEBIT","5522.258840589899","108754","B74-0005094","4937849173477449","false","false","Bank of Cooke","Nathan Burke","BANK","CLIENT"
"DEBIT","4322.130663003643","108855","B61-0008968","4221830460513711","false","false","Bank of Lindsay","Cooper Schmidt","BANK","CLIENT"
"DEBIT","6884.060995594084","108859","B91-0007919","4536423133733997","false","false","Bank of Farmer","Jacob Kemp","BANK","CLIENT"
"DEBIT","2026.7483746420735","108886","B61-0008968","4497122618770519","false","false","Bank of Lindsay","Gianna Hickman","BANK","CLIENT"
"DEBIT","7516.997923538089","108929","B61-0008968","4544120256847808","false","false","Bank of Lindsay","Blake Combs","BANK","CLIENT"
"DEBIT","11172.302676454952","109158","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","349.6919477017864","109162","B74-0005094","4051296567638840","false","false","Bank of Cooke","Amelia Lindsey","BANK","CLIENT"
"DEBIT","1949.5925134148497","109189","B91-0007919","4126628014879075","false","false","Bank of Farmer","Faith Wolf","BANK","CLIENT"
"DEBIT","1969.2040623473267","109211","B61-0008968","4261657934255236","false","false","Bank of Lindsay","Chase Mcdonald","BANK","CLIENT"
"DEBIT","4951.092751989256","109238","B45-0009267","4310213830299208","false","false","Bank of Reed","Connor Rich","BANK","CLIENT"
"DEBIT","4486.922411927922","109314","B91-0007919","4866051596912558","false","false","Bank of Farmer","Andrea Brady","BANK","CLIENT"
"DEBIT","60.93718396768236","109344","B45-0009267","4004897959566321","false","false","Bank of Reed","Elijah Daniel","BANK","CLIENT"
"DEBIT","3870.6743208984085","109392","B74-0005094","4893589937977753","false","false","Bank of Cooke","Colton Reilly","BANK","CLIENT"
"DEBIT","842.384750550076","109730","B74-0005094","4484173432975532","false","false","Bank of Cooke","Connor Silva","BANK","CLIENT"
"DEBIT","2665.04034866643","109885","B45-0009267","4976030690620082","false","false","Bank of Reed","Carson Mcneil","BANK","CLIENT"
"DEBIT","2825.970231899654","110059","B74-0005094","4012972056822354","false","false","Bank of Cooke","Ryder Bryant","BANK","CLIENT"
"DEBIT","4272.158184814405","110098","B91-0007919","4389477161305779","false","false","Bank of Farmer","Autumn Hull","BANK","CLIENT"
"DEBIT","2199.6425342979496","110114","B91-0007919","4888543005392889","false","false","Bank of Farmer","Jack Kelley","BANK","CLIENT"
"DEBIT","4429.108596926915","110142","B45-0009267","4496924406259915","false","false","Bank of Reed","Christian Monroe","BANK","CLIENT"
"DEBIT","1468.9150028235315","110254","B61-0008968","4083353481918675","false","false","Bank of Lindsay","Carter Martinez","BANK","CLIENT"
"DEBIT","4846.508477626232","110318","B45-0009267","4321366473679966","false","false","Bank of Reed","Oliver Jones","BANK","CLIENT"
